,language,russian_ipa_segments,target_ipa_segments,count,corresponding_target_ipa
515,Avar,z,z,54,"[""b-'a-z-a"", ""e-k-z-'a-m-e-n"", ""f-a-ʃ-'i-z-m"", ""g-l-u-k-'o-z-a"", ""i-m-p-e-r-i-a-l-'i-z-m"", ""i-z-b-a-tʃ-i-t-'a-l-n-a"", ""k-'u-z-o-w"", ""k-a-p-i-t-a-l-'i-z-m"", ""k-a-z-'a-r-m-a"", ""k-l-'i-z-m-a"", ""k-o-l-o-n-i-a-l-'i-z-m"", ""k-o-l-o-n-i-z-'a-t-o-r"", ""k-o-m-'u-n-i-z-m"", ""k-o-n-t-r-a-z-w-'e-d-k-a"", ""k-o-n-t-r-a-z-w-'e-d-tʃ-i-k"", ""l-'o-z-u-n-g"", ""l-e-n-i-n-'i-z-m"", ""m-'u-z-i-k-a"", ""m-a-r-k-s-'i-z-m"", ""m-a-w-z-'o-l-e-j"", ""m-e-χ-a-n-'i-z-m"", ""m-e-χ-a-n-i-z-'a-t-o-r"", ""p-a-r-t-i-z-'a-n"", ""p-r-i-z-i-w-n-'i-k"", ""q-a-z-'a-q"", ""r-'o-z-a"", ""r-a-s-'i-z-m"", 'r-e-z-o-l-u-ts-i-j-a', ""s-o-ts-i-a-l-'i-z-m"", ""t-e-l-e-w-'i-z-o-r"", ""w-o-k-z-'a-l"", 'w-z-n-o-s', ""z-'a-j-m"", ""z-'a-l"", ""z-'a-l-p"", ""z-a-'o-tʃ-n-i-k"", ""z-a-b-'o-r"", 'z-a-b-a-s-t-o-w-k-a', 'z-a-g-s', ""z-a-k-'a-z"", ""z-a-k-'o-n"", ""z-a-k-'u-s-k'-a"", ""z-a-m-'a-z-k-a"", ""z-a-p-'a-s"", ""z-a-p-a-t-'a-j-a"", ""z-a-s-e-d-'a-t-e-l"", 'z-a-s-e-d-a-n-i-j-e', ""z-a-w-'e-d-u-ʃː-i-j"", ""z-a-w-'o-d"", ""z-a-w-e-d-'e-n-i-j-e"", ""z-a-w-χ-'o-z"", ""z-o-o-l-'o-g-i-j-a"", ""z-w-e-n-'o"", ""l-e-z-g-'i-0""]"
516,Avar,zvʲ,zw,2,"[""r-a-zw-'e-d-k-a"", ""r-a-zw-'e-tʃ-i-k""]"
517,Avar,zʲ,z,19,"[""b-e-n-z-'i-n"", ""b-r-e-z-'e-n-t"", ""d-i-w-'i-z-i-j-a"", ""f-'i-z-i-k-a"", ""g-a-z-'e-t-0"", ""g-i-m-n-'a-z-i-j-a"", ""g-i-m-n-a-z-'i-s-t"", ""k-a-z-'i-j-a-t-0"", ""k-r-'i-z-i-s"", ""m-a-g-'a-z-i-n"", ""m-u-z-'e-j"", ""p-r-'a-z-n-i-k"", ""p-r-e-z-i-d-'e-n-t"", ""r-e-ts-'e-n-z-i-j-a"", ""r-e-w-'i-z-i-j-a"", ""r-e-z-'i-n-0"", ""r-o-z-'e-t-k-a"", ""w-a-z-e-l-'i-n"", ""z-e-n-'i-tʃ-i-k""]"
518,Avar,zʲ,ʒ,1,['χʷ-a-ʒ-a-j-i-n']
519,Avar,ɕː,ʃ,1,"[""s-o-w-'e-ʃ-a-n-i-j-e""]"
520,Avar,ɕː,ʃ:,3,"['b-o-r-ʃ:', ""o-b-ʃ:-e-ʒ-'i-t-i-j-e"", ""p-l-'a-ʃ:""]"
521,Avar,ɕː,ʃː,7,"[""j-'a-ʃː-i-k"", ""j-'a-ʃː-u-r"", ""p-o-m-'e-ʃː-i-k"", ""r-a-ʃː-'o-t"", ""ʃː-'o-t-k-a"", ""u-b-'o-r-ʃː-i-ts-a"", ""z-a-w-'e-d-u-ʃː-i-j""]"
522,Avar,ʃ,0,2,"[""k'-a-0-t'-'u-0-l-i"", ""k'-a-0-t'-'u-0-l-i""]"
523,Avar,ʃ,p,1,"[""k'-a-r-t'-'u-p-0-0""]"
524,Avar,ʃ,tʃ,2,"[""tʃ-a-d-'i-r"", ""tʃ-a-q'-a-l""]"
525,Avar,ʃ,ʃ,56,"[""m-a-ʃ-'i-n-a"", ""a-k-u-ʃ-'e-r-k-a"", ""a-w-t-a-m-a-ʃ-'i-n-a"", ""b-a-ʃ-l-'i-q"", ""b-a-ʃ-m-'a-q'"", ""b-o-l-ʃ-i-w-'i-k"", 'd-u-ʃ', ""f-a-ʃ-'i-s-t"", ""f-a-ʃ-'i-z-m"", ""g-a-l-'o-ʃ-0"", ""g-l-u-ʃ-'i-t-e-l"", ""k-a-l-'u-ʃ-0"", ""k-a-r-t-'o-ʃ-k-a"", ""m-'a-r-ʃ"", ""m-'a-r-ʃ-a-l"", ""m-a-k-i-n-t-'o-ʃ"", ""m-a-r-ʃ-r-'u-t"", ""m-a-ʃ-'i-n-a"", ""n-a-'u-ʃ-n-i-k"", ""p-a-r-a-ʃ-'u-t"", ""p-a-ʃ-l-'i-q"", ""p-a-t-r-o-n-t-'a-ʃ"", ""p-o-k-r-'i-ʃ-k-a"", ""p-o-r-o-ʃ-'o-k"", ""p-r-o-m-'i-ʃ-l-e-n-o-s-t"", ""s-t-a-r-ʃ-i-n-'a"", ""ʃ-'a-j-b-a"", ""ʃ-'a-j-k-a"", ""ʃ-'a-r-f"", ""ʃ-'a-r-i-k"", ""ʃ-'a-χ-t-a"", ""ʃ-'i-f-e-r"", ""ʃ-a-m-p-'a-n-s-k-o-j-e"", 'ʃ-a-r', ""ʃ-a-ʃ-l-'i-k'"", ""ʃ-a-ʃ-l-'i-k'"", ""ʃ-e-w-i-'o-t"", ""ʃ-i-f-'o-n"", ""ʃ-i-f-o-n-j-'e-r"", ""ʃ-i-n-'e-l"", ""ʃ-k-'a-p"", ""ʃ-k-'o-l-a"", ""ʃ-l-'a-p-a"", ""ʃ-o-k-o-l-'a-d"", ""ʃ-p-a-r-g-'a-l-k-a"", ""ʃ-p-i-'o-n"", ""ʃ-p-r-'i-ts"", ""ʃ-t-'a-m-p"", ""ʕ-a-r-ʃ-'u-n"", 'b-a-ʃ-k-i-r', 'b-a-ʃ-k-i-r', 'b-a-ʃ-k-i-r', 'b-a-ʃ-k-i-r', 'b-a-ʃ-k-i-r', 'ʃ-w-e-d', ""tʃ-u-w-'a-ʃ""]"
526,Avar,ʃ,ʃː,1,"[""k-'a-r-ʃː-0""]"
527,Avar,ʐ,ʒ,26,"[""a-n-ʒ-'i-l-a-r"", ""b-a-d-i-r-ʒ-'a-n"", ""b-a-k-l-a-ʒ-'a-n"", ""d-e-ʒ-'u-r-n-i-j"", ""d-i-r-i-ʒ-'a-b-l"", ""d-i-r-i-ʒ-'o-r"", ""e-t-a-ʒ-'e-r-k-a"", ""g-r-'a-ʒ-d-a-n-i-n"", ""i-n-ʒ-i-n-'e-r"", ""k-'o-ʒ-a-n-k-a"", ""k-r-u-ʒ-'o-k"", ""m-o-r-'o-ʒ-e-n-o-j-e"", ""m-u-ʒ-u-q'"", ""o-b-ʃ:-e-ʒ-'i-t-i-j-e"", ""p-i-n-ʒ-'a-k"", ""p-i-ʒ-'a-m-a"", ""p-r-u-ʒ-'i-n-a"", ""r-e-ʒ-'i-m"", ""s-e-r-ʒ-'a-n-t"", ""u-tʃ-r-e-ʒ-d-'e-n-i-j-e"", 'w-o-ʒ-d', ""ʒ-i-r-'a-f"", ""ʒ-u-r-'i"", ""ʒ-u-r-n-'a-l"", ""ʒ-u-r-n-a-l-'i-s-t"", ""t-a-0-ʒ-'i-k""]"
528,Avar,ˌa,a,3,"[""r-a-d-i-o-p-e-r-e-d-'a-tʃ-a"", ""r-a-d-i-o-s-t-'a-n-ts-i-j-a"", ""r-a-d-i-o-t-'e-χ-n-i-k""]"
529,Avar,ˌo,o,2,"[""k-o-n-t-r-a-z-w-'e-d-k-a"", ""k-o-n-t-r-a-z-w-'e-d-tʃ-i-k""]"
530,Bagvalal,'a,'a,134,"[""a-k-t-'a-b-i-r"", ""b-a-l-ɡ-'a-r"", ""b-a-l-ɡ-'a-r"", ""b-a-l-ɡ-'a-r"", ""d-e-k-'a-b-i-r"", ""k-i-t-'a-j"", ""k-i-t-'a-j"", ""k-i-t-'a-j"", ""m-'a-j"", ""m-'a-r-t"", ""p-e-b-r-'a-l"", ""sː-ĩ-0-t-'a-b-i-r"", ""ʃ-'a-χ-m-a-t-a"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""ts-i-ɡ-'a-n"", ""ts-i-ɡ-'a-n"", ""ts-i-ɡ-'a-n"", ""ts-i-ɡ-'a-n"", ""ts-i-ɡ-'a-n"", ""tʃ-u-w-'a-ʃ"", ""tʃ-u-w-'a-ʃ"", ""tʃ-u-w-'a-ʃ"", ""ã-0-sː-'a-0-b-i-l"", ""a-b-t-a-m-'a-t"", ""a-d-i-j-'a-l-0"", ""a-ɡ-i-t-'a-t-u-r"", ""a-k-i-j-'a-n"", ""a-k-i-t-'a-ts-i-j-a"", ""a-l-m-'a-s"", ""a-p-i-ts-'a-n-t"", ""a-s-w-'a-l-t"", ""a-t-i-s-t-'a-t"", ""a-t'-r-'a-s"", ""a-w-'a-n-s"", ""a-w-'a-r-i-j-a"", ""a-χ-r-'a-n-0"", ""b-'a-0-k-a"", ""b-'a-n-k-a"", ""b-'a-z-a"", ""b-a-d-i-r-ʒ-'a-n"", ""b-a-l-'a-n-k"", ""b-a-l-a-l-'a-j-k-a"", ""b-a-ʃ-m-'a-q'"", ""b-i-r-ɡ-'a-d-a"", ""b-i-r-l-0-'a-0-t"", ""b-u-k-w-'a-r"", ""b-u-r-'a-w"", ""b-u-ʁ-'a-0"", ""b-u-ʃ-'a-n-k-a"", ""b-u-χ-ɡ-'a-l-t-i-r"", ""d-a-k-l-'a-d"", ""d-e-l-e-ɡ-'a-t"", ""d-e-p-u-t-'a-t"", ""d-i-k-t-'a-n-t"", ""d-i-w-'a-n"", ""d-uː-r-'a-k"", ""e-l-e-k-t-r-a-s-t-'a-n-ts-i-j-a"", ""ɡ-i-k-t-'a-r"", ""ɡ-i-n-i-r-'a-l"", ""ɡ-u-b-e-r-n-'a-t-a-r"", ""ɡ-u-b-i-r-n-'a-t-a-r"", ""ĩ-0-k-u-b-'a-t-a-r"", ""i-s-k-a-l-'a-d"", ""i-s-t-r-'a-χ"", ""i-ʃ-k-'a-p"", ""j-'a-ʃ-i-k'"", ""k-'a-m-i-r-a"", ""k-'a-r-t-a"", ""k-'a-sː-a"", ""k-ã-0-b-'a-j-n"", ""k-ã-0-d-i-d-'a-t"", ""k-a-l-'a-s"", ""k-a-l-ĩ-0-d-'a-r"", ""k-a-m-'a-0-d-a"", ""k-a-p-i-t-'a-n"", ""k-a-r-a-w-'a-t"", ""k-u-l-'a-k"", ""k-u-r-p-'a"", ""k'-'a-b-l-i"", ""l-'a-m-p-a"", ""m-'a-0-k-a"", ""m-'a-j-k-a"", ""m-'a-r-k'-a"", ""m-'a-r-ʃ"", ""m-'a-r-ʃ-a-l"", ""m-a-sː-'a-ʒ"", ""p-'a-b-r-i-k-a"", ""p-'a-r-t-a"", ""p-'a-r-t-u-k"", ""p-'a-sː-p-a-r-t"", ""p-a-l-'a-n"", ""p-a-l-'a-s"", ""p-a-l-'a-ʃː"", ""p-a-n-'a-r"", ""p-a-n-'a-r-i-k"", ""p-a-r-'a-z-n-i-k'"", ""p-a-r-tʃ-'a"", ""p-a-ʃ-m-'a-q'"", ""p-e-tʃ-'a-t"", ""p-i-r-k-'a-z"", ""p-u-χ-'a-0-k-a"", ""q-a-p-'a-n"", ""q-a-z-'a-q"", ""r-'a-d-i-o"", ""r-'a-d-i-w-o"", ""r-e-d-'a-k-t-a-r"", ""r-e-d-'a-k-ts-i-j-a"", ""s-a-l-d-'a-t"", ""s-a-m-a-w-'a-r"", ""s-i-l-0-s-a-w-'a-n-i-j-a"", ""sː-i-k-r-i-t-'a-r"", ""sː-u-q-'a-r-i"", ""ʃ-'a-r-i-k"", ""ʃ-ã-0-p-'a-0-s-k-i-0-0"", ""ʃ-i-k-a-l-'a-d"", ""t-a-m-'a-k-o"", ""t-a-m-'a-kʷ-a"", ""t-a-r-'a-χ-t-u-r"", ""t-i-t-r-'a-d"", ""t-o-l-m-'a-tʃ"", ""tʃ-a-r-m-'a"", ""tʃ-ẽ-0-p-i-o-n-'a-t"", ""tʃ-u-m-a-d-'a-n"", ""u-d-'a-r-n-i-k"", ""w-'a-n-n-a"", ""w-a-k-z-'a-l"", ""z-'a-j-m-a"", ""z-'a-k-s-a"", ""z-a-s-i-d-'a-t-i-l"", ""ʒ-u-r-n-'a-l"", ""χ-a-l-ʕ-'a-t"", ""χ-u-r-'a-ʃ-k-a""]"
531,Bagvalal,'a,'aː,11,"[""n-a-j-'aː-b-i-r"", ""sː-ẽ-0-t-'aː-b-i-r"", ""a-b-r-a-z-a-w-'aː-n-i-0-0"", ""a-b-t-a-b-i-a-ɡ-r-'aː-p-i-j-a"", ""d-'aː-m-a"", ""p-a-l-'aː-t-a"", ""p-i-r-'aː-n-i-k'"", ""sː-a-b-r-'aː-n-i-j-a"", ""sː-a-w-i-ʃ-'aː-n-i-j-a"", ""t-a-r-ã-0-s-u-0-0-0-m-'aː-t-a-r"", ""t-i-j-'aː-t-i-r""]"
532,Bagvalal,'a,'e,1,"[""p-ẽ-dʒ-'e-k""]"
533,Bagvalal,'a,a,17,"['b-a-r-a-k', ""a-d-w-'a-k-a-t"", ""d-'a-s-k-a"", 'ɡ-a-z', ""i-s-t-'a-k-a-n"", ""j-a-r-m-'u-0-k-a"", ""k-a-ʁ-'a-r-0-0"", ""l-a-0-p-'a-n"", 'l-a-k', 'm-a-r-t', ""m-a-t-'u-ʃ-k-a"", ""sː-a-r-dʒ-'i-n"", 'ʃ-a-r-p', ""t-a-m-'a-d-a"", 'tʃ-a-j', ""tʃ-a-k-'a-r"", 'ʒ-u-r-n-a-l']"
534,Bagvalal,'a,aː,1,['p-i-r-0-s-i-d-aː-t-i-l']
535,Bagvalal,'a,o,1,['b-o-z']
536,Bagvalal,'a,r,1,"[""m-a-r-w-'a-n""]"
537,Bagvalal,'e,'a,3,"[""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n""]"
538,Bagvalal,'e,'e,50,"[""a-p-r-'e-l"", ""ĩ-0-t-e-r-'e-s"", ""n-'e-ɡ-r"", ""n-'e-ɡ-r"", ""n-'e-ɡ-r"", ""n-'e-ɡ-r"", ""n-'e-ɡ-r"", ""n-'e-m-0-ts"", ""n-'e-m-0-ts"", ""n-'e-m-0-ts"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""ã-0-t-'e-n-a"", ""a-b-t-'e-k-a"", ""a-dː-e-l-'e-n-i-j-a"", ""a-k-u-ʃ-'e-r-k-a"", ""b-a-t-a-r-'e-j-a"", ""b-e-l-'e-t"", ""d-e-r-'e-k-t-u-r"", ""k-ã-0-s-'e-r-0-0"", ""k-ã-0-s-'e-r-w-a"", ""k-ã-0-ts-'e-r-t"", ""k-a-b-i-n-'e-t"", ""k-u-p-'e"", ""k-u-p-'e-ts"", ""k-u-p-l-'e-t"", ""k'-e-b-'e-0-k'-0"", ""l-a-t-a-r-'e-j-a"", ""m-'e-t-r-a"", ""p-'e-r-m-a"", ""p-'e-ʃ-k'-a"", ""p-a-n-'e-r-a"", ""r-a-d-i-w-o-t-'e-χ-n-i-k"", ""r-a-k-'e-t-a"", ""r-ẽ-0-ɡ-'e-n"", ""r-e-ts-'e-p-t"", ""sː-'e-t-k-a"", ""sː-'e-w-e-r"", ""sː-a-w-'e-t"", ""sː-i-m-'e-0-t"", ""ʃ-i-n-'e-l"", ""tʃ-i-l-'e-n"", ""w-e-l-e-s-i-p-'e-t"", ""w-i-l-a-s-i-p-'e-d""]"
539,Bagvalal,'e,'eː,4,"[""b-i-b-l-0-a-t-'eː-k-a"", ""b-i-b-l-0-a-t-'eː-k-a-r"", ""k-a-z-'eː-t-a"", ""s-'eː-s-i-j-a""]"
540,Bagvalal,'e,'i,11,"[""a-b-t-'i-k-a-r"", ""a-dː-'i-l"", ""a-r-t-'i-l"", ""b-i-r-z-'i-n-t"", ""b-u-l-0-t-'i-n"", ""k-a-z-'i-j-a-t-0"", ""m-'i-t-r-i"", ""p-'i-n-s-a-0-0"", ""p-'i-n-s-i-j-a"", ""p-a-l-a-t-'i-n-ts-0"", ""sː-i-m-'i-0-t""]"
541,Bagvalal,'e,'iː,2,"[""k-a-z-'iː-t-0"", ""k-a-z-'iː-t-0""]"
542,Bagvalal,'e,'oː,1,"[""ɡ-a-l-i-p-'oː""]"
543,Bagvalal,'e,a,2,"[""a-b-'i-ts-a-r"", ""a-b-'i-ts-a-r""]"
544,Bagvalal,'e,e,8,"[""a-m-e-r-i-k-'a-n"", ""e-r-m-e-n-'i-j-a"", ""e-r-m-e-n-'i-j-a"", ""e-r-m-e-n-'i-j-a"", ""a-p-'i-ts-e-r"", 'p-e-tʃ', 'sː-0-e-z-d', 't-e-l']"
545,Bagvalal,'e,ẽ,1,"[""d-a-k-'u-m-ẽ-0-t""]"
546,Bagvalal,'e,i,1,"[""sː-i-m-'i-ʃ-k-a""]"
547,Bagvalal,'i,'aː,1,"[""z-a-m-i-s-t-'aː-t-i-l""]"
548,Bagvalal,'i,'i,68,"[""a-s-a-t-'i-n"", ""a-s-a-t-'i-n"", ""a-s-a-t-'i-n"", ""b-a-ʃ-k-'i-r"", ""l-e-z-ɡ-'i-n"", ""l-e-z-ɡ-'i-n"", ""l-e-z-ɡ-'i-n"", ""l-e-z-ɡ-'i-n"", ""m-a-ʃ-'i-n-a"", ""p-'i-n"", ""p-'i-n"", ""p-'i-n"", ""p-a-t-'i-n-k-a"", ""r-u-m-'i-n"", ""r-u-m-'i-n"", ""r-u-m-'i-n"", ""t-'a-dʒ-0-'i-k"", ""t-a-dʒ-0-'i-k"", ""t-a-dʒ-0-'i-k"", ""t-a-dʒ-0-'i-k"", ""u-k-r-a-'i-n-a"", ""u-k-r-a-'i-n-a"", ""u-k-r-a-'i-n-a"", ""a-b-ʃ-i-ʒ-'i-t-0-0-0"", ""a-b-ʃː-e-ʒ-'i-t-i-j-a"", ""a-r-t-'i-s-0"", ""a-r-χ-'i-w"", ""a-t-k-r-'i-t-k-a"", ""a-t-l-'i-tʃ-n-i-k"", ""a-w-ã-0-t-u-r-'i-s-0-k-a"", ""a-w-ã-0-t-u-r-'i-s-t"", ""b-'i-r-k'-a"", ""b-a-l-n-'i-ts-0"", ""b-a-l-n-'i-ts-a"", ""b-i-r-ɡ-a-d-'i-r"", ""b-i-r-z-'i-n"", ""i-n-w-a-l-'i-d"", ""k-a-b-'i-n-a"", ""k-i-r-p-'i-tʃ"", ""l-'i-t-r-a"", ""m-a-ɡ-a-r-'i-tʃ"", ""m-a-ʃ-'i-n-a"", ""m-a-ʃ-'i-n-k-a"", ""m-a-t-a-ts-'i-k-0"", ""m-i-l-'i-ts-0-0-a"", ""m-i-n-'i-s-t-i-r"", ""n-'i-k-e-l"", ""p-'i-n-k-a"", ""p-'i-z-i-k-a"", ""p-a-s-'i-0-k-a"", ""p-a-ʃ-l-'i-q'"", ""p-a-w-'i-d-l-a"", ""r-i-d-'i-s-k-a"", ""r-i-z-'i-n-0"", ""r-i-z-'i-n-k-a"", ""s-e-r-'i-s"", ""sː-a-t-'i-n"", ""sː-i-b-'i-r"", ""ʃ-'i-p-e-r"", ""t-a-r-'i-p"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""t-e-l-e-p-a-n-'i-s-0-k-a"", ""t-e-l-e-w-'i-z-a-r"", ""u-tʃ-'i-t-e-l"", ""w-'i-0-ʃː-i-0"", ""w-a-z-i-l-'i-n"", ""χ-a-l-a-d-'i-0-nː-i-k"", ""χ-i-m-'i-tʃ-e-s-k-i-0""]"
549,Bagvalal,'i,'u,1,"[""p-u-r-ʒ-'u-n-0""]"
550,Bagvalal,'i,i,7,"['m-a-ʃ-i-n-a', 'a-t-l-i-tʃ-n-i-ts-a', ""d-i-r-i-z-'i-n"", ""k-a-n-i-k-'u-l-0"", ""s-i-l-'o-s"", 'tʃ-i-t-0-0', ""u-tʃ-i-t-'i-r""]"
551,Bagvalal,'o,'a,2,"[""p-a-t'-u-r-'a-n"", ""q'-i-r-'a-l""]"
552,Bagvalal,'o,'e,1,"[""sː-a-m-a-l-'e-t""]"
553,Bagvalal,'o,'i,1,"[""tʃ-a-d-'i-r""]"
554,Bagvalal,'o,'o,70,"[""a-b-t-a-n-'o-m-i-j-a"", ""m-ã-0-ɡ-'o-l"", ""m-ã-0-ɡ-'o-l"", ""m-ã-0-ɡ-'o-l"", ""ʃː-'o-t-a"", ""ã-0-b-u-l-a-t-'o-r-i-j-a"", ""a-b-a-r-'o-n-a"", ""a-b-a-r-'o-t"", ""a-b-t-'o-b-u-s"", ""a-b-t-a-n-'o-m-i-j-a"", ""a-d-i-k-a-l-'o-n"", ""a-ɡ-r-a-n-'o-m"", ""a-j-r-a-d-r-'o-m"", ""a-l-b-'o-m"", ""a-tʃ-'o-t"", ""a-tʃ-k-'o"", ""b-'o-0-b-a"", ""b-'o-m-b-a"", ""b-'o-tʃ-k-a"", ""b-i-r-'o"", ""b-i-t-'o-n"", ""b-u-r-ts-i-l-'o-z"", ""d-a-m-i-n-'o"", ""i-k-'o-l"", ""i-s-t-'o-l"", ""i-s-t-'o-r-i-j-a"", ""i-s-t-'o-r-o-ʒ"", ""k-'o-p-i-j-a"", ""k-'o-p-t-a"", ""k-ã-0-p-'o-t"", ""k-a-l-i-d-'o-r"", ""k-i-l-0-'o-0-k-a"", ""k-i-l-0-'o-n-k-a"", ""k-u-r-ʒ-'o-k"", ""m-a-ɡ-n-i-t-a-p-'o-n"", ""m-i-0-e-'o-n"", ""n-'o-r-m-a"", ""n-a-l-'o-k"", ""n-a-l-'o-k'"", ""p-'o-0-e-z-0"", ""p-'o-r-m-a"", ""p-'o-ʃ-t-a"", ""p-'o-tʃ-i-k-a-ʁ-a-r"", ""p-a-m-i-d-'o-r"", ""p-a-r-a-ʃ-'o-k"", ""p-e-d-a-ɡ-'o-ɡ"", ""p-i-s-t-'o-l"", ""p-u-r-'o-n-t"", ""r-a-ʃː-'o-t"", ""s-a-m-o-l-'o-t"", ""sː-'o-d-a"", ""sː-'o-d-a"", ""sː-'o-t-i-χː-0"", ""sː-a-m-o-l-'o-t"", ""sː-a-n-a-t-'o-r-i-j"", ""ʃ-i-w-0-'o-t"", ""ʃː-'o-t"", ""ʃː-'o-t-k-a"", ""ʃː-'o-tʃ-i-k"", ""ʃː-i-t-a-w-'o-d"", ""t-'o-χ-t-u-r"", ""t-e-l-e-p-'o-n"", ""tʃ-ẽ-0-p-i-'o-0-k-a"", ""tʃ-ẽ-0-p-i-'o-n"", ""tʃ-i-χ-'o-t-k-a"", ""u-p-a-l-n-a-m-'o-tʃ-0-n-i-0"", ""u-tʃ-'o-t"", ""w-i-z-n-'o-s"", ""z-a-k-'o-n"", ""z-a-w-'o-t""]"
555,Bagvalal,'o,'oː,5,"[""a-w-t-'oː-b-u-z"", ""i-s-t-a-l-'oː-w-a-0-0"", ""i-ʃ-k-'oː-l-0"", ""k-a-m-ã-0-d-i-r-'oː-0-k-a"", ""p-a-l-t-'oː""]"
556,Bagvalal,'o,'u,14,"[""a-l-b-'u-m"", ""k-a-r-d-'u-n"", ""k-a-r-d-'u-n"", ""p-a-p-0-r-'u-z-0"", ""p-i-s-'u-k"", ""p-u-r-'u-n-t"", ""p-u-r-ɡ-'u-n"", ""r-a-j-'u-n"", ""sː-'u-d-a"", ""sː-'u-d-a"", ""ʃː-a-t-a-w-'u-d"", ""w-a-ɡ-'u-n"", ""z-a-w-χ-'u-z"", ""χ-u-r-'u-m""]"
557,Bagvalal,'o,a,2,"[""b-'i-d-i-r-a"", ""p-'o-tʃ-i-k-a-ʁ-a-r""]"
558,Bagvalal,'o,i,1,"[""ʃ-'o-p-i-r""]"
559,Bagvalal,'o,o,5,"['z-a-k-o-n', 'b-o-0-ʃː', 'p-o-tʃ-0-0', 't-o-k', 't-o-l']"
560,Bagvalal,'o,oː,1,"[""n-oː-m-'i-r""]"
561,Bagvalal,'u,'o,1,"[""m-i-n-'o-t-0""]"
562,Bagvalal,'u,'u,23,"[""b-e-l-a-r-'u-s"", ""d-i-ʒ-'u-r-n-a-0"", ""i-j-'u-l"", ""i-j-'u-n"", ""t-'u-r-0-k"", ""t-'u-r-0-k"", ""t-'u-r-0-k"", ""ʕ-u-r-'u-s'"", ""a-w-ã-0-t-'u-r-a"", ""d-i-ʒ-'u-r-n-a-0"", ""ĩ-0-s-t-i-t-'u-t"", ""k-'u-k-n-i"", ""k-a-p-'u-s-t-a"", ""k-a-s-t-'u-m"", ""k-u-l-t-'u-r-a"", ""l-i-t-e-r-a-t-'u-r-a"", ""m-i-n-'u-t-0"", ""p-'u-t-k-a"", ""p-a-r-a-ʃ-'u-t"", ""p-i-z-k-u-l-t-'u-r-a"", ""r-'u-ʃ-k-a"", ""ʃ-ã-0-p-'u-n"", ""z-a-k-'u-s-k-a""]"
563,Bagvalal,'u,0,2,"[""q-a-r-'a-w-0-0"", ""q-a-r-'oː-0-l""]"
564,Bagvalal,'u,o,1,['t-o-k']
565,Bagvalal,'u,u,8,"['k-u-r-s', 'n-u-l', 'p-u-t', ""q-a-r-'a-w-u-l"", 'r-e-s-p-u-b-l-i-k-a', 'r-u-l', 'sː-u-d', 't-u-z']"
566,Bagvalal,'u,ũ,1,['a-ɡ-i-t-p-ũ-0-k-u-t']
567,Bagvalal,0,'a,1,"[""k-a-ʁ-'a-r-0-0""]"
568,Bagvalal,0,a,18,"['b-a-r-a-k', ""b-a-l-'a-n-k"", ""i-s-k-a-l-'a-d"", ""k-a-l-'a-s"", ""k-a-r-a-w-'a-t"", ""k-a-z-'i-j-a-t-0"", ""l-'i-t-r-a"", ""m-'e-t-r-a"", ""p-'o-tʃ-i-k-a-ʁ-a-r"", ""p-a-l-'a-n"", ""p-a-l-'a-ʃː"", ""p-a-r-'a-z-n-i-k'"", ""t-a-m-'a-kʷ-a"", ""t-a-r-'a-χ-t-u-r"", ""t-a-r-ã-0-s-u-0-0-0-m-'aː-t-a-r"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""z-'a-j-m-a"", ""z-'a-k-s-a""]"
569,Bagvalal,0,b,1,"[""b-u-ʃ-'a-n-k-a""]"
570,Bagvalal,0,i,25,"[""a-k-t-'a-b-i-r"", ""d-e-k-'a-b-i-r"", ""n-a-j-'aː-b-i-r"", ""sː-ẽ-0-t-'aː-b-i-r"", ""sː-ĩ-0-t-'a-b-i-r"", ""ã-0-sː-'a-0-b-i-l"", ""b-'i-d-i-r-a"", ""d-i-r-i-z-'i-n"", ""i-s-k-a-l-'a-d"", ""i-s-t-'a-k-a-n"", ""i-s-t-'o-l"", ""i-s-t-'o-r-o-ʒ"", ""i-s-t-a-l-'oː-w-a-0-0"", ""i-s-t-r-'a-χ"", ""i-ʃ-k-'a-p"", ""i-ʃ-k-'oː-l-0"", ""m-'i-t-r-i"", ""m-i-n-'i-s-t-i-r"", ""p-'o-tʃ-i-k-a-ʁ-a-r"", ""p-i-r-'aː-n-i-k'"", ""sː-'o-t-i-χː-0"", ""sː-u-q-'a-r-i"", ""t-i-j-'aː-t-i-r"", ""tʃ-i-l-'e-n"", ""w-i-z-n-'o-s""]"
571,Bagvalal,0,j,3,"[""a-k-i-j-'a-n"", ""k-a-z-'i-j-a-t-0"", ""t-i-j-'aː-t-i-r""]"
572,Bagvalal,0,n,1,"[""l-a-0-p-'a-n""]"
