ratio_of_changes,language,glottocode,lemma,pos,reference,meaning_ru,ipa_comparison,russian_ipa_comparison,metathesis,problems
0.8,Bagvalal,bagv1239,ЧЕᴴПИÓᴴКА,,Magomedova 2004,чемпионка,tʃ-ẽ-0-p-i-'o-0-k-a,tʃ-i-m-pʲ-i-'o-n-k-a,,
0.8,Bagvalal,bagv1239,ШАᴴП́УН,,Magomedova 2004,шампунь,ʃ-ã-0-p-'u-n,ʃ-a-m-p-'u-nʲ,,
0.8,Bagvalal,bagv1239,ШАРП,,Magomedova 2004,шарф,ʃ-a-r-p,ʃ-'a-r-f,,
0.8,Botlikh,botl1242,шарп,,"Alekseev, Azayev 2019",шарф,ʃ-a-r-p,ʃ-'a-r-f,,
0.8,Bagvalal,bagv1239,ИШКÁП,,Magomedova 2004,шкаф,i-ʃ-k-'a-p,0-ʃ-k-'a-f,,
0.8,Botlikh,botl1242,ишка́б,,"Alekseev, Azayev 2019",шкаф,i-ʃ-k-'a-b,0-ʃ-k-'a-f,,
0.8,Bagvalal,bagv1239,ИШК̄́ОЛ,,Magomedova 2004,школа,i-ʃ-k-'o:-l-0,0-ʃ-k-'o-l-a,,
0.8,Botlikh,botl1242,йуг,noun,"Alekseev, Azayev 2019",юг,j-u-g,j-u-k,,
0.8076923076923077,Botlikh,botl1242,механиза́ци,noun,"Alekseev, Azayev 2019",механизация,m-e-χ-a-n-i-z-'a-ts-i-0-0,mʲ-i-x-a-nʲ-i-z-'a-ts-i-j-a,,
0.8076923076923077,Godoberi,ghod1238,УНИВЕРСИТÉТ/И,,Saidova 2006,университет,u-n-i-w-e-r-s-i-t-'e-t-i,u-nʲ-i-vʲ-i-r-sʲ-i-tʲ-'e-t-0,,
0.8085106382978723,Botlikh,botl1242,кансила́р,noun,"Saidova, Abusov 2012",канцелярия,k-a-n-s-i-l-'a-r-0-0-0,k-a-n-ts-i-lʲ-'a-rʲ-i-j-a,,
0.8085106382978723,Botlikh,botl1242,кивита́нци,noun,"Alekseev, Azayev 2019",квитанция,k-i-w-i-t-'a-n-ts-i-0-0,k-0-vʲ-i-t-'a-n-ts-i-j-a,,
0.8095238095238095,Bagvalal,bagv1239,АВАᴴТУР́ИСТ,noun,Magomedova 2004,авантюрист,a-w-ã-0-t-u-r-'i-s-t,a-v-a-n-tʲ-u-rʲ-'i-s-t,,
0.8095238095238095,Botlikh,botl1242,винтилятор,noun,"Alekseev, Azayev 2019",вентилятор,w-i-n-t-i-l-a-t-o-r,vʲ-i-n-tʲ-i-lʲ-'a-t-a-r,,
0.8095238095238095,Botlikh,botl1242,геогра́пийа,noun,"Alekseev, Azayev 2019",география,g-e-o-g-r-'a-p-i-j-a,gʲ-i-a-g-r-'a-fʲ-i-j-a,,
0.8095238095238095,Botlikh,botl1242,заседа́ни,noun,"Alekseev, Azayev 2019",заседание,z-a-s-e-d-'a-n-i-0-0,z-a-sʲ-i-d-'a-nʲ-i-j-e,,
0.8095238095238095,Botlikh,botl1242,заседа́ни,noun,"Saidova, Abusov 2012",заседание,z-a-s-e-d-'a-n-i-0-0,z-a-sʲ-i-d-'a-nʲ-i-j-e,,
0.8095238095238095,Andi,andi1255,квитанциъи,,Salimov 2010,квитанция,k-w-i-t-a-n-ts-i-ʔ-i,k-vʲ-i-t-'a-n-ts-i-j-a,,
0.8095238095238095,Andi,andi1255,"милли,метра",,Salimov 2010,миллиметр,m-i-l-l-i-m-e-t-r-a,mʲ-i-lʲ-0-i-mʲ-'e-t-r-0,,GEMINATION?
0.8095238095238095,Godoberi,ghod1238,НАЧÁЛИКI/И,,Saidova 2006,начальник,n-a-tʃ-'a-l-0-i-kʲ'-i,n-a-tʃ-'a-lʲ-nʲ-i-k-0,,
0.8095238095238095,Botlikh,botl1242,парикма́хер,noun,"Alekseev, Azayev 2019",парикмахер,p-a-r-i-k-m-'a-χ-e-r,p-a-rʲ-i-x-m-'a-xʲ-i-r,,
0.8095238095238095,Botlikh,botl1242,удобре́ни,,"Alekseev, Azayev 2019",удобрение,u-d-o-b-r-'e-n-i-0-0,u-d-a-b-rʲ-'e-nʲ-i-j-e,,
0.8095238095238095,Botlikh,botl1242,пи́зкултура,,"Alekseev, Azayev 2019",физкультура,p-'i-z-k-u-l-t-u-r-a,fʲ-i-s-k-u-lʲ-t-'u-r-a,,
0.8108108108108109,Botlikh,botl1242,ва́хьмистир,noun,"Alekseev, Azayev 2019",вахмистр,w-'a-x-m-i-s-t-i-r,v-a-x-mʲ-'i-s-t-0-r,,
0.8108108108108109,Botlikh,botl1242,васта́ни,noun,"Alekseev, Azayev 2019",восстание,w-a-s-t-'a-n-i-0-0,v-a-s-t-'a-nʲ-i-j-i,,
0.8108108108108109,Botlikh,botl1242,килёнка,noun,"Alekseev, Azayev 2019",клеёнка,k-i-lʲ-0-0-o-n-k-a,k-0-lʲ-i-j-'o-n-k-a,,
0.8108108108108109,Botlikh,botl1242,маркси́зм-ленини́зма,,"Alekseev, Azayev 2019",марксизм-ленинизм,m-a-r-k-s-'i-z-m-l-e-n-i-n-'i-z-m-a,m-a-r-k-sʲ-'i-z-m-lʲ-i-nʲ-i-nʲ-'i-z-m-0,,
0.8108108108108109,Botlikh,botl1242,пиро́жни,noun,"Alekseev, Azayev 2019",пирожное,p-i-r-'o-ᴣ-n-0-0-i,pʲ-i-r-'o-ᴣ-n-o-j-e,,
0.8108108108108109,Botlikh,botl1242,поро́мисла,,"Alekseev, Azayev 2019",промысел,p-o-r-'o-m-i-s-l-a,p-0-r-'o-m-i-sʲ-e-l,,
0.8108108108108109,Botlikh,botl1242,парасти́н,noun,"Alekseev, Azayev 2019",простыня,p-a-r-a-s-t-'i-n-0,p-0-r-a-s-t-i-nʲ-'a,,
0.8108108108108109,Botlikh,botl1242,парасти́н,noun,"Saidova, Abusov 2012",простыня,p-a-r-a-s-t-'i-n-0,p-0-r-a-s-t-i-nʲ-'a,,
0.8108108108108109,Botlikh,botl1242,парапе́сор,noun,"Alekseev, Azayev 2019",профессор,p-a-r-a-p-'e-s-o-r,p-0-r-a-fʲ-'e-s-a-r,,
0.8108108108108109,Botlikh,botl1242,сселссаве́т,,"Alekseev, Azayev 2019",сельсовет,s:-e-l-s:-a-w-'e-t,sʲ-e-lʲ-s-a-vʲ-'e-t,,
0.8108108108108109,Botlikh,botl1242,ссаве́цки,,"Alekseev, Azayev 2019",советский,s:-a-w-'e-ts-k-i-0,s-a-vʲ-'e-ts-kʲ-i-j,,
0.8108108108108109,Godoberi,ghod1238,ИСПАРÁВКЯ,,Saidova 2006,справка,i-s-p-a-r-'a-w-kʲ-a,0-s-p-0-r-'a-f-k-a,,
0.8125,Godoberi,ghod1238,АБТÁБУС/У,noun,Saidova 2006,автобус,a-b-t-'a-b-u-s-u,a-f-t-'o-b-u-s-0,,
0.8125,Bagvalal,bagv1239,БАДИРЖÁН,noun,Magomedova 2004,баклажан,b-a-d-i-r-ᴣ-'a-n,b-a-k-l-a-ᴣ-'a-n,,
0.8125,Botlikh,botl1242,булете́н,noun,"Alekseev, Azayev 2019",бюллетень,b-u-l-e-t-'e-n,bʲ-u-lʲ-i-tʲ-'e-nʲ,,
0.8125,Tindi,tind1238,ПАТУРМÁН,,Magomedova 2003,гильза,p-a-t-u-r-m-'a-n,p-a-t-0-r-0-'o-n,,
0.8125,Botlikh,botl1242,демократически,,"Alekseev, Azayev 2019",демократический,d-e-m-o-k-r-a-t-i-tʃ-e-s-k-i-0,dʲ-i-m-a-k-r-a-tʲ-'i-tʃ-i-s-kʲ-i-j,,
0.8125,Akhvakh,akhv1239,кипи'чи,noun,"Magomedova, Abdulayeva 2007",кирпич,k-i-0-p-'i-tʃ-i,kʲ-i-r-pʲ-'i-tʃ-0,,
0.8125,Tindi,tind1238,ПАТУРМÁН,,Magomedova 2003,патрон,p-a-t-u-r-m-'a-n,p-a-t-0-r-0-'o-n,,
0.8125,Botlikh,botl1242,по́ткалас,noun,"Saidova, Abusov 2012",подготовительный класс,p-'o-t-k-a-l-a-s,p-a-t-k-0-l-'a-s,,
0.8125,Bagvalal,bagv1239,ПИРÁ̄НИКI,,Magomedova 2004,пряник,p-i-r-'a:-n-i-k',p-0-rʲ-'a-nʲ-i-k,,
0.8125,Botlikh,botl1242,редактор,,"Alekseev, Azayev 2019",редактор,r-e-d-a-k-t-o-r,rʲ-i-d-'a-k-t-a-r,,
0.8125,Godoberi,ghod1238,СИ́МИШКЯ,,Saidova 2006,семечко,s-'i-m-i-ʃ-kʲ-a,sʲ-'e-mʲ-i-tʃ-k-a,,
0.8125,Botlikh,botl1242,сси́пилис,,"Alekseev, Azayev 2019",сифилис,s:-'i-p-i-l-i-s,sʲ-'i-fʲ-i-lʲ-i-s,,
0.8125,Botlikh,botl1242,истудет,noun,"Alekseev, Azayev 2019",студент,i-s-t-u-d-e-0-t,0-s-t-u-dʲ-'e-n-t,,
0.8125,Bagvalal,bagv1239,ТАРÁХТУР,,Magomedova 2004,трактор,t-a-r-'a-χ-t-u-r,t-0-r-'a-k-t-a-r,,
0.8125,Godoberi,ghod1238,ТАРÁХТУР,,Saidova 2006,трактор,t-a-r-'a-χ-t-u-r,t-0-r-'a-k-t-a-r,,
0.8125,Botlikh,botl1242,убо́рни,noun,"Saidova, Abusov 2012",туалет,u-b-'o-r-n-i-0-0,u-b-'o-r-n-a-j-a,,
0.8125,Godoberi,ghod1238,УБÓРНИ,,Saidova 2006,туалет,u-b-'o-r-n-i-0-0,u-b-'o-r-n-a-j-a,,
0.8125,Botlikh,botl1242,пото́грап,,"Alekseev, Azayev 2019",фотограф,p-o-t-'o-g-r-a-p,f-a-t-'o-g-r-a-f,,
0.8125,Bagvalal,bagv1239,ЧЕᴴПИÓН,,Magomedova 2004,чемпион,tʃ-ẽ-0-p-i-'o-n,tʃ-i-m-pʲ-i-'o-n,,
0.8125,Andi,andi1255,щигалати,,Salimov 2010,шоколад,ʃ:-i-g-a-l-a-t-i,ʃ-i-k-a-l-'a-t-0,,
0.8125,Bagvalal,bagv1239,ЙАРМ́УКА,,Magomedova 2004,ярмарка,j-a-r-m-'u-0-k-a,j-'a-r-m-a-r-k-a,,
0.8135593220338984,Botlikh,botl1242,парикма́херски,noun,"Alekseev, Azayev 2019",парикмахерская,p-a-r-i-k-m-'a-χ-e-r-s-k-i-0,p-a-rʲ-i-x-m-'a-xʲ-i-r-s-kʲ-i-j,,
0.8148148148148148,Andi,andi1255,пандур,,Salimov 2010,бандура,p-a-n-d-u-r-0,b-a-n-d-'u-r-a,,
0.8148148148148148,Akhvakh,akhv1239,кIа'пIили,noun,"Magomedova, Abdulayeva 2007",капли,k'-'a-p'-i-l-i,k-'a-p-0-lʲ-i,,
0.8148148148148148,Godoberi,ghod1238,КIЯ́ПИЛИ,,Saidova 2006,капля,kʲ'-'a-p-i-l-i,k-'a-p-0-lʲ-i,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,караул,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,караульный,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Akhvakh,akhv1239,ни'кили,noun,"Magomedova, Abdulayeva 2007",никель,n-'i-k-i-l-i,nʲ-'i-kʲ-i-lʲ-0,,
0.8148148148148148,Karata-Tukita,kara1474,АПИ'ЦЕР,noun,"Magomedova, Khalidova 2001",офицер,a-p-'i-ts-e-r,a-fʲ-i-ts-'e-r,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,охран,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Botlikh,botl1242,ццига́р,noun,"Alekseev, Azayev 2019",сигара,ts:-i-g-'a-r-0,sʲ-i-g-'a-r-a,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,сторож,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,сторожиха,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,страж,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,стража,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Botlikh,botl1242,те́хникI,noun,"Alekseev, Azayev 2019",техник,t-'e-χ-n-i-k',tʲ-'e-x-nʲ-i-k,,
0.8148148148148148,Akhvakh,akhv1239,гьване̄'ра,noun,"Magomedova, Abdulayeva 2007",фанера,hʷ-a-n-'e:-r-a,f-a-nʲ-'e-r-a,,
0.8148148148148148,Godoberi,ghod1238,ПИ́ЗИКЯ,,Saidova 2006,физика,p-'i-z-i-kʲ-a,fʲ-'i-zʲ-i-k-a,,
0.8148148148148148,Bagvalal,bagv1239,̄СИМ́ИТ/̄СИМÉТ,,Magomedova 2004,цемент,s:-i-m-'e-0-t,ts-i-mʲ-'e-n-t,,
0.8148148148148148,Andi,andi1255,хъарагъул,,Salimov 2010,часовой,q-a-r-a-ʁ-u-l,k-a-r-a-0-'u-l,,
0.8148148148148148,Akhvakh,akhv1239,йащи'ки,noun,"Magomedova, Abdulayeva 2007",ящик,j-a-ʃ:-'i-k-i,j-'a-ʃ:ʲ-i-k-0,,
0.8163265306122449,Botlikh,botl1242,учрежде́ни,noun,"Alekseev, Azayev 2019",учреждение,u-tʃ-r-e-ᴣ-d-'e-n-i-0-0,u-tʃ-rʲ-i-ᴣ-dʲ-'e-nʲ-i-j-e,,
0.8181818181818182,Bagvalal,bagv1239,БЕЛÉТ,,Magomedova 2004,билет,b-e-l-'e-t,bʲ-i-lʲ-'e-t,,
0.8181818181818182,Botlikh,botl1242,беле́т,noun,"Saidova, Abusov 2012",билет,b-e-l-'e-t,bʲ-i-lʲ-'e-t,,
0.8181818181818182,Botlikh,botl1242,чати́р,noun,"Saidova, Abusov 2012",будка,tʃ-a-t-'i-r,ʃ-a-tʲ-'o-r,,
0.8181818181818182,Botlikh,botl1242,чати́р,noun,"Alekseev, Azayev 2019",зонт,tʃ-a-t-'i-r,ʃ-a-tʲ-'o-r,,
0.8181818181818182,Bagvalal,bagv1239,КIÁБЛИ,,Magomedova 2004,капли (мятные),k'-'a-b-l-i,k-'a-p-lʲ-i,,
0.8181818181818182,Godoberi,ghod1238,КЯЛХÓЗНИК/И,,Saidova 2006,колхозник,kʲ-a-l-χ-'o-z-n-i-kʲ-i,k-a-l-x-'o-zʲ-nʲ-i-k-0,,
0.8181818181818182,Godoberi,ghod1238,МАРКIЯ́,,Saidova 2006,марка,m-a-r-kʲ'-'a,m-'a-r-k-a,,
0.8181818181818182,Botlikh,botl1242,мастерско́й,noun,"Alekseev, Azayev 2019",мастерская,m-a-s-t-e-r-s-k-'o-j-0,m-a-s-tʲ-i-r-s-k-a-j-a,,other form
0.8181818181818182,Bagvalal,bagv1239,НŌМ́ИР,,Magomedova 2004,номер,n-o:-m-'i-r,n-'o-mʲ-i-r,,
0.8181818181818182,Godoberi,ghod1238,АПЩИЖИ́ТИ,noun,Saidova 2006,общежитие,a-p-ʃ:-i-ᴣ-'i-t-i-0-0,a-b-ʃ:ʲ-i-ᴣ-'i-tʲ-i-j-e,,
0.8181818181818182,Bagvalal,bagv1239,̄САВÉТ,,Magomedova 2004,орган государственной власти,s:-a-w-'e-t,s-a-vʲ-'e-t,,
0.8181818181818182,Botlikh,botl1242,ссаве́т,noun,"Saidova, Abusov 2012",орган государственной власти,s:-a-w-'e-t,s-a-vʲ-'e-t,,
0.8181818181818182,Botlikh,botl1242,чати́р,noun,"Saidova, Abusov 2012",палатка,tʃ-a-t-'i-r,ʃ-a-tʲ-'o-r,,
0.8181818181818182,Godoberi,ghod1238,ЧАТИ́Р,,Saidova 2006,палатка,tʃ-a-t-'i-r,ʃ-a-tʲ-'o-r,,
0.8181818181818182,Akhvakh,akhv1239,по'чи,noun,"Magomedova, Abdulayeva 2007",почта,p-'o-tʃ-0-i,p-'o-tʃ-t-a,,
0.8181818181818182,Godoberi,ghod1238,ПÓЧУ,,Saidova 2006,почта,p-'o-tʃ-0-u,p-'o-tʃ-t-a,,
0.8181818181818182,Godoberi,ghod1238,ЧIАЧIÁ,,Saidova 2006,самогон,tʃ'-a-tʃ'-'a,tʃ-'a-tʃ-a,,
0.8181818181818182,Karata-Tukita,kara1474,Ч|АЧ|А',,"Magomedova, Khalidova 2001",самогон,tʃ'-a-tʃ'-'a,tʃ-'a-tʃ-a,,
0.8181818181818182,Bagvalal,bagv1239,̄САВÉТ,,Magomedova 2004,совет,s:-a-w-'e-t,s-a-vʲ-'e-t,,
0.8181818181818182,Botlikh,botl1242,ссаве́т,noun,"Alekseev, Azayev 2019",совет,s:-a-w-'e-t,s-a-vʲ-'e-t,,
0.8181818181818182,Botlikh,botl1242,ссаве́т,noun,"Saidova, Abusov 2012",совет,s:-a-w-'e-t,s-a-vʲ-'e-t,,
0.8181818181818182,Tindi,tind1238,С̅ÓТX̅А,,Magomedova 2003,сотка,s:-'o-t-χ:-a,s-'o-t-k-a,,
0.8181818181818182,Botlikh,botl1242,та́бел,,"Alekseev, Azayev 2019",табель,t-'a-b-e-l,t-'a-bʲ-i-lʲ,,
0.8181818181818182,Godoberi,ghod1238,ПИ́НКЯ,,Saidova 2006,финка,p-'i-n-kʲ-a,fʲ-'i-n-k-a,,
0.8181818181818182,Bagvalal,bagv1239,ХАЛАД́ӢНИК,,Magomedova 2004,холодильник,χ-a-l-a-d-'i-0-n:-i-k,x-a-l-a-dʲ-'i-lʲ-nʲ-i-k,,
0.8181818181818182,Botlikh,botl1242,ча́рма,noun,"Alekseev, Azayev 2019",чалма,tʃ-'a-r-m-a,tʃ-a-l-m-'a,,
0.8181818181818182,Botlikh,botl1242,чати́р,noun,"Alekseev, Azayev 2019",шатёр,tʃ-a-t-'i-r,ʃ-a-tʲ-'o-r,,
0.8205128205128205,Bagvalal,bagv1239,ВИЛАСИПÉД,,Magomedova 2004,велосипед,w-i-l-a-s-i-p-'e-d,vʲ-i-l-a-sʲ-i-pʲ-'e-t,,
0.8205128205128205,Botlikh,botl1242,диржа́бил,noun,"Alekseev, Azayev 2019",дирижабль,d-i-r-0-ᴣ-'a-b-i-l,dʲ-i-rʲ-i-ᴣ-'a-b-0-lʲ,,
0.8205128205128205,Botlikh,botl1242,диску́си,noun,"Alekseev, Azayev 2019",дискуссия,d-i-s-k-'u-s-i-0-0,dʲ-i-sʲ-k-'u-sʲ-i-j-a,,
0.8205128205128205,Botlikh,botl1242,мили́метра,noun,"Alekseev, Azayev 2019",миллиметр,m-i-l-'i-m-e-t-r-a,mʲ-i-lʲ-i-mʲ-'e-t-r-0,,
0.8205128205128205,Karata-Tukita,kara1474,ПА'ЛАТИᴴЦА,,"Magomedova, Khalidova 2001",полотенце,p-'a-l-a-t-ĩ-0-ts-a,p-a-l-a-tʲ-'e-n-ts-a,,
0.8205128205128205,Akhvakh,akhv1239,пара'зникIе,noun,"Magomedova, Abdulayeva 2007",праздник,p-a-r-'a-z-n-i-k'-e,p-0-r-'a-zʲ-nʲ-i-k-0,,
0.8205128205128205,Godoberi,ghod1238,ПАРÁЗНИК/И,,Saidova 2006,праздник,p-a-r-'a-z-n-i-kʲ-i,p-0-r-'a-zʲ-nʲ-i-k-0,,
0.8205128205128205,Botlikh,botl1242,реда́кци,noun,"Alekseev, Azayev 2019",редакция,r-e-d-'a-k-ts-i-0-0,rʲ-i-d-'a-k-ts-i-j-a,,
0.8214285714285714,Botlikh,botl1242,механизи́роват игьи́,verb,"Alekseev, Azayev 2019",механизировать,m-e-χ-a-n-i-z-'i-r-o-w-a-t,mʲ-i-x-a-nʲ-i-zʲ-'i-r-o-v-a-tʲ,,
0.8214285714285714,Botlikh,botl1242,ревалйуцианер,,"Alekseev, Azayev 2019",революционер,r-e-w-a-l-j-u-ts-i-a-n-e-r,rʲ-i-v-a-lʲ-0-u-ts-i-a-nʲ-'e-r,,
0.8235294117647058,Godoberi,ghod1238,БАЛШИВИ́К,noun,Saidova 2006,большевик,b-a-l-ʃ-i-w-'i-k,b-a-lʲ-ʃ-e-vʲ-'i-k,,
0.8235294117647058,Bagvalal,bagv1239,БИРГАД́ИР,,Magomedova 2004,бригадир,b-i-r-g-a-d-'i-r,b-rʲ-i-g-a-dʲ-'i-r,1,
0.8235294117647058,Botlikh,botl1242,биргади́р,noun,"Alekseev, Azayev 2019",бригадир,b-i-r-g-a-d-'i-r,b-rʲ-i-g-a-dʲ-'i-r,1,
0.8235294117647058,Bagvalal,bagv1239,БИРÓ,,Magomedova 2004,бюро,b-i-r-'o,bʲ-u-r-'o,,
0.8235294117647058,Botlikh,botl1242,биро́,noun,"Alekseev, Azayev 2019",бюро,b-i-r-'o,bʲ-u-r-'o,,
0.8235294117647058,Botlikh,botl1242,верталёт,noun,"Alekseev, Azayev 2019",вертолет,w-e-r-t-a-lʲ-o-t,vʲ-i-r-t-a-lʲ-'o-t,,
0.8235294117647058,Botlikh,botl1242,вино́,noun,"Alekseev, Azayev 2019",вино,w-i-n-'o,vʲ-i-n-'o,,
0.8235294117647058,Bagvalal,bagv1239,ДЕРÉКТУР,,Magomedova 2004,директор,d-e-r-'e-k-t-u-r,dʲ-i-rʲ-'e-k-t-a-r,,
0.8235294117647058,Botlikh,botl1242,дере́ктор,,"Saidova, Abusov 2012",директор,d-e-r-'e-k-t-o-r,dʲ-i-rʲ-'e-k-t-a-r,,
0.8235294117647058,Godoberi,ghod1238,ДЕРÉКТОР,,Saidova 2006,директор,d-e-r-'e-k-t-o-r,dʲ-i-rʲ-'e-k-t-a-r,,
0.8235294117647058,Botlikh,botl1242,диневни́к,noun,"Alekseev, Azayev 2019",дневник,d-i-n-e-w-n-'i-k,d-0-nʲ-e-v-nʲ-'i-k,,
0.8235294117647058,Bagvalal,bagv1239,ДАЌУМЕᴴТ,,Magomedova 2004,документ,d-a-k-'u-m-ẽ-0-t,d-a-k-u-mʲ-'e-n-t,,
0.8235294117647058,Botlikh,botl1242,дуржи́никI,noun,"Alekseev, Azayev 2019",дружинник,d-u-r-ᴣ-'i-n-i-k',d-r-u-ᴣ-'i-nʲ-i-k,1,
0.8235294117647058,Botlikh,botl1242,зао́чни,,"Alekseev, Azayev 2019",заочная,z-a-'o-tʃ-n-i-0-0,z-a-'o-tʃ-n-a-j-a,,
0.8235294117647058,Botlikh,botl1242,импе́ри,noun,"Alekseev, Azayev 2019",империя,i-m-p-'e-r-i-0-0,i-m-pʲ-'e-rʲ-i-j-a,,
0.8235294117647058,Bagvalal,bagv1239,КАЛИᴴДÁР,,Magomedova 2004,календарь,k-a-l-ĩ-0-d-'a-r,k-a-lʲ-i-n-d-'a-rʲ,,
0.8235294117647058,Godoberi,ghod1238,КЯТУ́ШКЯ,,Saidova 2006,картофель,kʲ-a-0-t-'u-ʃ-kʲ-a,k-a-r-t-'o-ʃ-k-a,,
0.8235294117647058,Karata-Tukita,kara1474,КИ'ЛО,,"Magomedova, Khalidova 2001",килограмм,k-'i-l-o,kʲ-i-l-'o,,
0.8235294117647058,Botlikh,botl1242,каме́ди,noun,"Alekseev, Azayev 2019",комедия,k-a-m-'e-d-i-0-0,k-a-mʲ-'e-dʲ-i-j-a,,
0.8235294117647058,Botlikh,botl1242,ками́си,noun,"Alekseev, Azayev 2019",комиссия,k-a-m-'i-s-i-0-0,k-a-mʲ-'i-sʲ-i-j-a,,
0.8235294117647058,Botlikh,botl1242,ко́пи,noun,"Alekseev, Azayev 2019",кофе,k-'o-p-i,k-'o-fʲ-i,,
0.8235294117647058,Godoberi,ghod1238,МÁЗИ,,Saidova 2006,крем,m-'a-z-i,m-'a-zʲ-0,,
0.8235294117647058,Godoberi,ghod1238,ЛÁКИ,,Saidova 2006,лак,l-'a-kʲ-i,l-'a-k-0,,
0.8235294117647058,Akhvakh,akhv1239,ма'зи,noun,"Magomedova, Abdulayeva 2007",мазь,m-'a-z-i,m-'a-zʲ-0,,
0.8235294117647058,Botlikh,botl1242,механи́зм,noun,"Alekseev, Azayev 2019",механизм,m-e-χ-a-n-'i-z-m,mʲ-i-x-a-nʲ-'i-z-m,,
0.8235294117647058,Botlikh,botl1242,миллиа́рд,,"Saidova, Abusov 2012",миллиард,m-i-l-l-i-'a-r-d,mʲ-i-lʲ-0-i-'a-r-t,,GEMINATION?
0.8235294117647058,Botlikh,botl1242,пи́ва,noun,"Alekseev, Azayev 2019",пиво,p-'i-w-a,pʲ-'i-v-a,,
0.8235294117647058,Botlikh,botl1242,путише́стви,,"Alekseev, Azayev 2019",путешествие,p-u-t-i-ʃ-'e-s-t-w-i-0-0,p-u-tʲ-i-ʃ-'e-s-tʲ-vʲ-i-j-e,,
0.8235294117647058,Bagvalal,bagv1239,РАДИВОТÉХНИК,,Magomedova 2004,радиотехник,r-a-d-i-w-o-t-'e-χ-n-i-k,r-a-dʲ-i-0-a-tʲ-'e-x-nʲ-i-k,,
0.8235294117647058,Botlikh,botl1242,релс,,"Alekseev, Azayev 2019",рельс,r-e-l-s,rʲ-'e-lʲ-s,,
0.8235294117647058,Botlikh,botl1242,сберка́сс/а,noun,"Saidova, Abusov 2012",сберкасса,s-b-e-r-k-'a-s:-a,z-bʲ-i-r-k-'a-s-a,,
0.8235294117647058,Botlikh,botl1242,иска́тир,noun,"Alekseev, Azayev 2019",скатерть,i-s-k-'a-t-i-r-0,0-s-k-'a-tʲ-i-r-tʲ,,
0.8235294117647058,Akhvakh,akhv1239,с̄у'да,noun,"Magomedova, Abdulayeva 2007",сода,s:-'u-d-a,s-'o-d-a,,
0.8235294117647058,Karata-Tukita,kara1474,С¯У'ДА,,"Magomedova, Khalidova 2001",сода,s:-'u-d-a,s-'o-d-a,,
0.8235294117647058,Akhvakh,akhv1239,то'ли,noun,"Magomedova, Abdulayeva 2007",толь,t-'o-l-i,t-'o-lʲ-0,,
0.8235294117647058,Tindi,tind1238,ЧАХУ́ТИКА,,Magomedova 2003,туберкулез,tʃ-a-χ-'u-t-i-k-a,tʃ-i-χ-'o-t-0-k-a,,
0.8235294117647058,Akhvakh,akhv1239,ту'ки,noun,"Magomedova, Abdulayeva 2007",тюк,t-'u-k-i,tʲ-'u-k-0,,
0.8235294117647058,Godoberi,ghod1238,ЩИПАНÉР,,Saidova 2006,шифоньер,ʃ:-i-p-a-n-0-'e-r,ʃ-i-f-a-nʲ-j-'e-r,,
0.8235294117647058,Godoberi,ghod1238,ЩИКЯЛÁД/И,,Saidova 2006,шоколад,ʃ:-i-kʲ-a-l-'a-d-i,ʃ-i-k-a-l-'a-t-0,,
0.8260869565217391,Botlikh,botl1242,заявле́ни,,"Alekseev, Azayev 2019",заявление,z-a-j-a-w-l-'e-n-i-0-0,z-a-j-a-v-lʲ-'e-nʲ-i-j-e,,
0.8260869565217391,Botlikh,botl1242,механиза́тор,noun,"Alekseev, Azayev 2019",механизатор,m-e-χ-a-n-i-z-'a-t-o-r,mʲ-i-x-a-nʲ-i-z-'a-t-a-r,,
0.8260869565217391,Botlikh,botl1242,абйавле́ни,noun,"Alekseev, Azayev 2019",объявление,a-b-j-a-w-l-'e-n-i-0-0,a-b-j-a-v-lʲ-'e-nʲ-i-j-e,,
0.8260869565217391,Botlikh,botl1242,паралета́ри,,"Alekseev, Azayev 2019",пролетарий,p-a-r-a-l-e-t-'a-r-i-0,p-0-r-a-lʲ-i-t-'a-rʲ-i-j,,
0.8260869565217391,Botlikh,botl1242,управле́ни,,"Alekseev, Azayev 2019",управление,u-p-r-a-w-l-'e-n-i-0-0,u-p-r-a-v-lʲ-'e-nʲ-i-j-e,,
